,Ofiicial Account Name,Title,label
1388,博望印象,又 喝 死 一个  同桌 4 人 赔 了 35000 元  博望 区爱 聚会 的 人 都 该 看看 ,0
1389,黄山广电台,奇葩  祁门 一 男子 交通肇事 竟 让 儿子 顶包  确定 是 亲生 的 么    ,0
1390,我们的安徽,定 了  广德 入选 中央 重大 试点  户口 在 这里 的 要 发 了  广德 人快 来 支持 你 家乡  ,0
1391,乐播运城,给 扫黑 除恶 办 领导 的 一封信  ,0
1392,治愈你的世界,「 如懿 」 和 「 延禧 」 开 撕  没想到 杨幂 倪妮 陈坤 都 成 了 炮灰   ,0
1393,读书与旅行, 我于 昨晚 去世  走时 心如止水  ,0
1394,铁流,DD 血案 是 政府 将 管理 职能 让渡 给 私人资本 的 恶果 ,0
1395,蓝海豚卡车之声,2018 年 货车 超载 超限 处罚 新 标准 出炉  超 1 吨 纳入 黑名单  严重 将 吊销 营运证  ,0
1396,神山之巅,突发  特朗普 发动 大 反击  美国 面临 崩溃  ,0
1397,老板如此,史上 最强 技术 电信 诈骗 蔓延  无法 防范  只能 等 死  速看 ,0
1398,防务热点,公安 提醒  多名 群主 已 被 拘留 处分  9 种 信息 千万别 发  ,0
1399,熊老六, 最近  有钱人 都 在 变着法 地 恶心 大家  ,0
1400,吴川市长途客运专线,真实  1979 年 轰动 全国 的 农村 闹鬼 事件  村庄 至今 无人 敢 去  ,0
1401,宗教观察,最后 一篇 ,0
1402,宗教观察,佛教 领袖 罪行累累  正义 已经 缺席   政府  正义 已经 安排 上 了  ,0
1403,微工荟, 征稿  我 眼中 的 工会 ,0
1404,卑鄙露西儿, KUK  操盘手 何云 将 被 公安机关 带走 调查  ,0
1405,卑鄙露西儿, ADC  传销 头子 被 抓  千真万确  维权 突破口  ,0
1406,三甲新传媒,甲西镇 渔池 村 一名 村干部 谩骂 执法人员 被 拘留 7 天 ,0
1407,教育帮,从 数据 中 发现 真实 的 谎言  清华大学 教授 的 研究 发现 ,0
1408,世纪要闻,火灾 时 — — 湿 毛巾 捂口 鼻 逃生  你 死定了  ,0
1409,盘界论坛,庞氏 骗局 云联惠 彻底 崩盘  你 关心  质疑 的 问题 都 在 这  ,0
1410,志桐道合,警惕 被 坑   这个 厦门岛 璀璨 灯海 艺术节 可能 是 套路 啊 ～ ,0
1411,今日新筠连,盐津 小女孩 今天 入土为安  孩子 一路 走 好 天堂 没有 痛苦  所有 筠连 人为 你 默哀   附 现场 视频  ,0
1412,母婴视界会刊,奶粉  我们 只骗 中国 人  他们 人 傻 钱 多   国外 商家 专坑 中国 人 被 曝光 ,0
1413,政商博弈,拆迁户 将 强拆 者 人头 剪下  提到 派出所 自首 ,0
1414,公众漯河,滚  漯河 这个 收着 1 块 2 物业费 的 小区  遭 业主 集体 声讨  ,0
1415,焦作生活圈,下 月 起  焦作 村干部 要 挨家挨户 收费 了  每户 千元 左右  ,0
1416,教点穿衣搭配,别 了 身份证  今天  国家 正式 宣布  ,0
1417,国魂事,� 上   海   法   官   集   体   嫖   l 娼   被   曝   l 光  ,0
1418,阳澄红,红雁 展翅   筑梦 未来 — —  春 申红雁  党建 联盟 主题 活动 纪实 ,0
1419,大国专栏,港珠澳 大桥 的 疏忽  必须 赶快 研究 解决 ,0
1420,实话时説,十大 灵异 事件 之 14 路 公交车 闹鬼 之谜  ,0
1421,实话时説, 我们 只骗 中国 人  他们 人 傻 钱 多   国外 商家 专坑 中国 人 被 曝光  ,0
1422,实话时説,从 数据 中 发现 真实 的 谎言  清华大学 教授 的 研究 发现 ,0
1423,央影传媒,热映 大片 丨 梁朝伟 吴亦凡 领衔  高颜值 特工 团    欧洲 超燃 开打  ,0
1424,行政法实务参考,某 城市 被 纳入 失信 执行 人 名单  领导 坐飞机 高铁 都 受限 ,0
1425,龙之泉温泉度假区,广州 东进 实锤  第二 机场 落户 正果  南昆山 受益 第一线  ,0
1426,科技小琪,最会 道歉 的 滴滴  从来不 认为 她 错 了 ,0
1427,心灵老歌动听,洗发水 出事 了  这 几个 牌子 被  点名   太 可怕 了  ,0
1428,车神大咖,太 恐怖 了  胆小 慎入  330 公交车 灵异 事件 ,0
1429,铁血军魂网,突发  抓 了 18 位 大陆 渔民  台当局  断交  报复 来 了 ,0
1430,时间视频,昆山 砍 人 事件 再次 发酵   三方 求证   贴近 事实 ,0
1431,岑溪同城,好消息  岑溪 机场 将 在 明年 开建  ,0
1432,恶魔奶爸Sam,为什么 滴滴 的 表现 如此 智障  ,0
1433,恶魔奶爸Sam,宝马 男 持刀 砍 人 却 被 反杀  是 意外 受害  还是 罪有应得  ,0
1434,营销那点事,捞 尸人 为什么 最怕 捞 到 年轻 女人  有 一种 尸体 给 多少 钱 都 不捞  ,0
1435,说湖南,1934 年 营口 坠龙 事件 到底 是不是 真的  为什么 当时 的 报纸 都 在 报道  ,0
1436,原平快讯,芦芽山 万年 冰洞 即将 关闭  ,0
1437,会宁微相册,会宁 好 侄媳 悉心 照顾 瘫痪 伯父   八年 如一日 毫无 怨言 ,0
1438,报局,神仙 大 打冷战  小民 酝酿 走私 跑 路 热 ,0
1439,一条爆料,终于 被 喊停 了  严禁 公安民警 参与 拆迁 行动 ,0
1440,广州揾食攻略,1989 年  鬼 叫餐  事件  唯一 默認 的 靈異 事件  ,0
1441,五常热点,身份证 23 开头 的 黑龙江 人  就算 是 哭 也 要 看 完  ,0
1442,汇聚江苏,1989 年  鬼 拉车  事件  究竟 发生 了 什么 可怕 的 事  ,0
1443,帝冠嘉融,悦花 越 有 据传 已 被 警方 立案 调查  秒 赞 估计 要 凉凉  优宝币 继续 拖延 中    ,0
1444,捡书博士, 我 今天 打赏 了 网红主播 50 万   被 直播 毁掉 的 中国 人 ,0
1445,捡书博士,可怕 的 现实  中国 男人 越来越 娘 了 ,0
1446,普法栏目平台,再 这样 下去  中国 人 早晚 整死 中国 人  ,0
1447,马鞍山楼市,惊悚  马鞍山 一 小区 外墙 脱落 砸 到 车辆  业主 吓 得 不敢 出门 ,0
1448,北平网,微 故事  如果 权力 只是 责任 ,0
1449,大瑞典,缘何 更多瑞籍 华人 给 SD 投票    看 完 就 懂 了  ,0
1450,赵丹赵丹喵,怎么 才能 让 滴滴 不再 出事  ,0
1451,加拿大蒙特利尔蒙城汇网,吃 了 一口 这个  她 突发 怪病  全身 流血 而 死  每个 人 都 可能 感染  死亡率 超高  别 这样 吃 东西 了  ,0
1452,最美海南省,23 岁 儿子 饿死 在 家中  你 都 猜 不到 是因为 啥  ,0
1453,陶阳论坛,英山 人  准备 好了吗  网传 我们 要 回归 娘家 安徽 了  ,0
1454,仕途智慧,13 岁 孩子 在 游泳池 撞 到 一 女子  被 女子 老公 把头 按 进水 里 痛打 ,0
1455,中法舆论,王雪梅 辞职 了  我 对 中国 的 法医 队伍 现状 非常 地 失望  甚至 是 绝望 ,0
1456,YY名人堂,1934 年 辽宁 坠龍 事件 到底 是 真是假  为什么 震惊 一时  ,0
1457,萧县电视台, 乡镇 救灾   张庄 寨  刘套  杜楼  好样 的  不 等 不靠 不 依赖  干群 联合 抗灾 自救 ,0
1458,萧县电视台,一天 一夜 突建  萧县 北站 应急  浮桥  开通 ,0
1459,精英品读,奶粉 再次 地震  货船 被查  万罐 假 奶粉 专卖 给 中国 人 ,0
1460,老狼博客,这张 恐怖 的 全家福  暴露 了 中国 人 真正 的 危机  ,0
1461,剪秋水,滴滴 又 出事 了  你 的 命 要紧 紧握 在 自己 手里 ,0
1462,思想之美,美国  一个 愚蠢 而 落后 的 国度 ,0
1463,佳县微事,突发  佳县 影剧院 附近 3 名 工人 疏通 下水道 时 疑似 沼气 中毒 ,0
1464,笑翻天小视频,县 人民 医院 出事 了  ,0
1465,天涯无处不神州, 环保 大扫除   诽谤 中国科大 被 封 不 冤枉 ,0
1466,环球栏目,​ 又 一个 名人 离世 了 ,0
1467,吾志青年,老赖 养成 记之 家园网  ,0
1468,吴川租车网,通知  9 月 1 号 起  吴川 高铁 暂时 停运  ,0
1469,富人小镇,什么 是 宏观调控 ,0
1470,娱乐圈姑婆,脚踢 鹿晗 吊打 梁朝伟 调侃 遇害 女生  朱一龙 被 人 整得 不轻 啊  ,0
1471,芝加哥家园,有 绿卡 不敢 回 美国  华人 偷 技术 回 中国  油水 榨干后 被 一脚 踢走  ,0
1472,风说贴,别说 什么 非洲 猪瘟  火星 猪瘟 来 了 都 不怕 ,0
1473,军武要闻网,● 一位 女干   部 的 检讨书 曝   光    内容 绝对 让 你 想不到  ,0
1474,扒爷说, 八卦 说  李宇春 被 铁 T 强吻  因为 撩汉 被 骂 的 女星  F 预知 自己 会 被 带走  哄 金主 投资 的 女星  ,0
1475,扒爷说,海兰察 只是 烟雾弹  秦岚 根本 就 没 放下 渣 男  还 为 他 找 了 个 替身 ,0
1476,反腐反贪局,范冰冰    秦城监狱 为 您 准备 了 一间 号房  ,0
1477,反腐反贪局,强拆 终于 被 喊停 了  公安部 被 禁止 参与 拆迁 行动  ,0
1478,我们都是监察官,〔 正 能量 〕   真 事件  杜 海山 副 连长 的 离婚 传票 ,0
1479,青岛智慧养老平台,万科 建 社区 养老院 被 业主 赶出去  理由 竟是   ,0
1480,人文新化,悲  新化 洋溪 7 岁 男孩 溺亡 游家  当地 拦溪 筑坝 未立 警示牌 应 担责 ,0
1481,东东和西西,爸妈 都 是 一等一 的 帅哥美女  谁 能 想到 这位 如 精灵 般的 星 二代 也 会 这样  ,0
1482,口袋零钱,富 二代 车祸 死亡 已 超过 72 小时  一名 实习医生 竟 从 太平间 把 人 救活 了 ,0
1483,恶搞配音,想 离婚 都 难 了  2018 婚姻法 新规  ,0
1484,小姨子的秘密,警方 查车 遇上 硬茬  真猛 啊 ,0
1485,盲流青年,高铁 霸座 男子 道歉信 ,0
1486,美少女挖掘机,穿 了 牛仔 长裤  甚至 下体 被 塞 土豆  却 依旧 没能 逃过 司机 性侵 ,0
1487,无限l极人夜听,无限极 产品 出口 免检  外国人 抢 着 买  中国 人 却 认为 是 传销  国人 请 醒醒    ,0
1488,搞笑八点半,人死 后 为何 要 停尸 3 天    原来 不是 迷信  都 是 有 科学依据 的 ,0
1489,文观,既然 生娃 是 国事   就 请 国家 负起 责来 ,0
1490,蓝莓公子,可怕 的 现实  中国 男人 越来越 娘 了 ,0
1491,每天讲一个鬼故事,1934 年 营口 坠龙 事件 到底 是不是 真的  为什么 当时 的 报纸 都 在 报道  ,0
1492,ZHO共享纸巾广东站,人 临死前 的 几个 异常 行为  原来 死亡 真的 有 前兆  ,0
1493,河马电影,被 禁之作  只 可惜 在 内地 上映 无望 ,0
1494,人文历史揭密,汤灿 终于 现身 了  她 坐牢 原来 是因为 这些 男人 ,0
1495,晨报运城, 魏 璎珞  被 央视 电影频道 点名 批评   希望 这是 第一次  也 是 最后 一次  ,0
1496,世界华人观察,弹劾 啦  弹劾 啦  咋 还 不 动手  ,0
1497,阳朔县福利镇人民政府公众号,阳朔 生态 环保 科技园 项目 征地 丈量 工作 顺利进行 ,0
1498,乌鸦上尉,国 中 奇葩 土耳其  我 有 16 个 爹  我怕 谁  ,0
1499,热点奈曼,9 月 1 日起  违章 消分 规则 正式 调整  请 车主 务必 互相 传达  ,0
1500,神府论坛,举报 陕西 榆林市 府谷 县委书记 张惠荣 十大 罪状 ,0
1501,中外历史档案,中国 最 庞大 的 腐败 对象 是 谁  失控 的 县委书记  ,0
1502,涡小言日记,涡阳 涡北 某 医院 被 索赔 168 万  你 怎么 看   ,0
1503,河北青年报,最严 停工 令  河北 即将 进入 停工 期  ,0
1504,雪球壹号,中国 核弹 之父 被 撞 身亡  肇事者 逃跑  路 人 冷漠  全 中国 都 欠 他 一句 对不起   ,0
1505,邓州人才网,什么 情况  邓州 七里河 出现 这么 多死 鱼   邓州 某 餐厅 差评 不断  多名 网友 怨声四起  ,0
1506,体育室,NBA 最难 被 盖帽 的 5 大 球星  詹皇 库里 上榜  榜首 不 担心 被 盖 只 担心 投 丢 ,0
1507,图说三秦,离家 千里 之外   陕西 女子 去 甘肃 给 人 打草 捆   干完 活 却 要 不到 钱 了 ,0
1508,公司首席法务官,薄熙来 的 吹鼓手 ,0
1509,沈目田,左派 与 极左 的 区别 ,0
1510,科学养牛牛病讲堂,疫情 跟踪  通辽 刚封 不久  吉林 双辽市 又 染病 8 人  疫情 还 在 扩散  ,0
1511,人民书摘,中国 特色 社会主义  特  在 哪里  ,0
1512,AfriqueMonAfrique,某些 中国 人 为何  歧视  黑人  ,0
1513,朝阳Power,还 造谣  朝阳 昨天 发  二十家 子 氧化铝  的 人 被 抓 了  ,0
1514,美人美景,港珠澳 大桥 传来 的 图片  全世界 都 沸腾 了  ,0
1515,1号时务局,文明 国家 的 底线  是 善待 自己 的 国民 ,0
1516,全球商业趋势,院长 从 楼顶 跳 了 下去  他 用 死亡 告诉 了 中 囯  为什么 中央 决定 全力 扫黑  ,0
1517,实时政治,从 美国 回国 后 秒 变 穷人  中国 物价 到底 怎么 了  ,0
1518,游家妹子,紧急 预警  新化 全县 停电 4 天 公告   请 奔走相告  ,0
1519,生活百姓养身,� 千   万别 再 买 保险 了  全都 上当  赶快 抓紧 看  ,0
1520,用车指南,河北 一网 约 车 司机 深夜 被害  现在  有人 关心 吗  ,0
1521,灵璧百事通便民服务,灵璧 一大 人带 孩子 买 早点  电瓶车 钥匙 没拔  小孩 拧 着 玩  把 炸油条 的 油锅 撞 翻 了 ,0
1522,琅江乡情,警惕  越南 骗婚 团伙 在 电白 那霍 刮走 20 多万 礼金   新娘  集体 失踪  ,0
1523,电力安全生产,西南 某 供电局 8 月 8 日 发生 一起 配电 运维 人员 触电 死亡事故 ,0
1524,老板精英会,这张 恐怖 的 全家福  暴露 了 国内 真正 的 危机  ,0
1525,欧洲中文网,中 美 举行 新一轮 谈判   中国 被 曝 拒绝 美国 部分 要求 ,0
1526,养身百科V,性奴  卖 器官  随意 屠杀  全世界 每年 至少 250 万人 神秘 消失  ,0
1527,永吉帮,▶ 31 岁 丧夫 未 改嫁  18 岁 儿子 发现 真相  ,0
1528,永吉帮,剛剛 发生  161 人 被 抓捕  赶紧 通知 家人  ,0
1529,永吉帮,火车站 出 的 事  坐火车 的 赶快 通知 家人  ,0
1530,永吉帮,永吉 七月 十五 上坟 前速 看  很多 人 不 知道  快 告知 家人  ,0
1531,博主爱八卦,更新 啦  现在 大家 都 不点 广告 了 吗    ㄒ o ㄒ     ,0
1532,萧县网,重磅 炸弹  公安 突然 公布  专门 对付 滴滴 司机  ,0
1533,迷彩虎军事,特朗普 击碎 了 世界 对 美国 的 十大 谎言  ,0
1534,女生服装搭配图片,马蓉 剑 指 范冰冰  称 其万人 睡  指出 背后 18 个 金主  ,0
1535,邓州零距离,邓州 男子 举报 涉恶 后 被害  凶手 为 被 举报人  ,0
1536,热血足球王国,1 米 58 却 破格 入选 中国男篮  中国 库里 天赋 惊人  已获 NBA 名教 肯定 ,0
1537,每日海外博客精选,華人 濫用 福利 遭調查 被 遣返 ,0
1538,深夜梦话,滴滴 确实 有 错   但 那群 吃 人 血馒头 的 公众 号 是 真的 该死 ,0
1539,金鸽传媒,IR 娱加发 联合 公告 冻结 王小源  老毕 宣布  大获全胜  王小源 打响 反击战  直播间 号召 微博 举报 毕加索  吸 du 涉黑 ,0
1540,金鸽传媒,赵本 六 正式 起诉  仙家 艾美人  95 日 开庭  粉丝 千里 见 摩登 兄弟 刘宇宁 没 见到 想不开 自刹  被 人 救 下 反 被告  ,0
1541,大织里社区,织里 供电所 8 月 20 日  8 月 29 日 停电 公告 ,0
1542,的哥的姐微传媒,出租车 如此 不易  这样 对待 我们 不 公平  ,0
1543,AA企初俱乐部,孙赫  满嘴 仁义道德  你们 不过 是 在 蹭 我 的 流量  ,0
1544,法眼帝国,这张 恐怖 的 全家福   暴露 了 中国 人 真正 的 危机  ,0
1545,淮阳圈, 揭秘  安徽 2400 岁 大 蟒  渡劫 失败  ,0
1546,网红今日资讯,某 一线 大网 红 参加 活动 途中 开车 出车祸  男友 伤心落泪  ,0
1547,关埠小镇,关埠庄 厝 果园 被窃 一事  经 双方 调解 确认 系 一场 误会 ,0
1548,蔚州产经,武装部 西侧 巷  水泥 路面 石子 裸露  非常 难 走  希望 能 修一修 ,0
1549,北山浮生谈古论今,DiDi 命案 之后 的 沉思  我们 每个 人 的 困局  ,0
1550,9号直播间,新车 破洞 打 腻子   农民 质疑 有 问题 ,0
1551,国政黑幕1, 企退 工友 怒评 ZOl8 退休金 调涨 方案  重新制定  支持  ,0
1552,衡阳一号,衡阳 发改委 二次 公示 云轨 最新 动态  8 条 线路 97 座 车站  2021 年 通车  ,0
1553,全球博文,目前 全球 最大 的 骗局  每年 涉入 资金 2000 亿 ,0
1554,贝拉小说,吴奇隆 47 岁 仍 膝下 无子  与 刘诗 诗不生 孩子 背后 原因 令人 心酸  ,0
1555,碧水春城业委会,关于 不 召开 罢免 业委会 委员 监委 会 委员 的 业主大会 临时 会议 的 决议 ,0
1556,淅川生活圈,淅川 寺湾镇 哪村 高温 天办 丧事  这 一幕 太 寒心  ,0
1557,开心片刻在深圳,世界 第一 黑帮 老大 去世  90000 马仔 送行  追悼会 出动 200000 警察 维持 次序   ,0
1558,一个言,我 为什么 不想 骂 滴滴 ,0
1559,灵翼书院,黑人 男子 在 飞机 上 侮辱 空姐  被 中国 特种部队 军医 一顿 暴打  ,0
1560,OFweek氢能,重磅  广东省 氢 燃料电池 汽车产业 发展 工作 方案 出台 ,0
1561,畅快视频,特种兵 王刚 回家 看见 父亲 被 黑社会 殴打  妹妹 被 欺辱  这次 他 怒 了  ,0
1562,国际政谈,日本 突然 调兵 钓鱼岛  中国 发布 禁令  任何 船只 一律 不准 进  ,0
1563,Insight医药情报局,毕井泉 引咎辞职 ,0
1564,雷立刚,社会 折叠 — — 滴滴 司机 再犯 奸杀 案 事件 的 幕后 隐喻 ,0
1565,雷立刚,我 不 认为 孙杨 是 英雄  也 不 认为 其他 亚运 奥运冠军 是 英雄 ,0
1566,律动达人,公安 提醒  酒后 坐 副 驾 未 开车  也 被 追究 刑事责任  与 司机 同罪  ,0
1567,辉县青年儿,辉县 再 被 媒体 无情 曝光     民心所向 啊   长 点心 吧 ,0
1568,新蔡老乡情,新蔡 严查 假 贫困户  这 10 类  贫困 人员  将 被 清退  ,0
1569,庆化娱乐,37 岁 柳岩 训练 近照    少见 的 没 P 照片    腿 和 纹身 成 了 最大 亮点 ,0
1570,国际参阅,中央 领导人 问 我  美国 为什么 是 世界 上 最 强大 的 国家  ,0
1571,国武新视界,央视 紧急通知  希望 你 没 买   ,0
1572,小雪音影乐园,失业 青年 为 高薪 应聘 14 路 末班车 公交 司机  从此 诡异 事件 不断   ,0
1573,平谷人话平谷,平谷 司机 注意  平谷 新增 23 处 违章 拍摄 点 ,0
1574,南充消息网,定 了  西充 绕城 高速 来 了  12 月 即将 通车  ,0
1575,南康老乡情,唐江  隆木  坪 市  南康 人 都 看看 这个 被 判刑 的 农民工  ,0
1576,陆丰热门,又 砍死 一个    太惨 了  ,0
1577,独立清风之唯一,以 道德 治 天下 的 地方 必 没有 道德 ,0
1578,夏津老乡会,▶ 昨晚  夏津 这个 男 的 一夜 走红  谁 认识  转告 他  他 出名 了   ,0
1579,老虾农,兽药 大案 告破  爆出 水产 药品 的 惊人 内幕  网友 剑直  网络 假药 横行  ,0
1580,鑫鱼娱乐社,无耻 大 贪官 杜崇烟  为 得到  校花   通知 她 到 酒店  补习功课  ,0
1581,赣鄱之音,那些 援非 的 中国 人 遭遇 了 些 什么 ,0
1582,vivo湖南,好消息  湖南人 可以 回 农村 改建 房子 了  ,0
1583,贵州六盘水嘉和逸园,关于 嘉和逸园 2 号楼 409 室 火灾事故 相关 情况 的 说明 ,0
1584,起点人文plus,一个 公民 的 分量 有 多重  ,0
1585,男人要爱说话,唯一 称爷 的 黑帮 老大  A88888 车牌 让 人 退避三舍  让 8000 多 警察 束手无策   ,0
1586,小小杨麻麻,鸡西市 人大代表 杜 胜利         欺诈  强占 农民 土地  唆使 他人 伤人 ,0
1587,雪儿夜听,鬼 公交 真实 存在  1988 年 公交 事件真相  ,0
1588,环球时局,美 囯 查出 巨贪  处理结果 把 中国 人 吓 到 了 ,0
1589,国人关注网,�   宝強 妻子 馬 蓉 这 照片  敢 看 吗  ,0
1590,焦点时局,土耳其 已 惨不忍睹  这个 最  作 死  的 总统  只用 16 年 就 毁灭 了 自己 的 国家  ,0
1591,焦点时局,俄罗斯 归来 感叹  中 俄 生活 差距 实在 太大 了  ,0
1592,滨海我爱你,把 几十万 人 推向 癌症 的 怀抱  这家 比 滴滴 更 无耻 的 公司 正在 慢性 杀人 ,0
1593,趣玩合肥,大妈 公交车 上 要求 让座  姑娘 撩起 肚子  大妈 哑口无言 ,0
1594,单县村村通,曝光  单县 某村 民意调查 给  好评  可 领油 一桶  领导 真是  大手笔   ,0
1595,老黑100招,网红主播 陈 一发 被 封杀  被 直播 毁掉 的 中国 人 ,0
1596,韵新小说,重要 通知    ,0
1597,家长备忘录,300 个 男人 集体 策划 如何 迷奸 女生  火锅 下药 直播 性侵 全过程 ,0
1598,微兴化生活网,2019  中国 好 声音  全国 海选 兴化 赛区  荣耀 起航  ,0
1599,天天爆猛料,不要  全民 医保   不要  大病 免费   我们 只要  全民 免费 医疗  ,0
1600,今日评说论坛, 我 回到 根之国   结果 发现 根 腐烂 了  作为 中国 人  我 哭 了  ,0
1601,沧海蜉蝣非是梦,人贩子  没有 我 拐 不 走 的 孩子  新型 拐卖 令人 防不胜防  ,0
1602,逆天子, 所有人     公安 突然 公布  专门 对付 滴滴 司机  ,0
1603,有明人,少生 了 4 亿  厉害 了    ,0
1604,青海7点半,青海 过 宰牲节 牦牛 被 吓 疯  警方 两天 击毙 6 头 疯牛  ,0
1605,四川老乡群一,▶ 15 岁 男孩 失踪 半个 月  竞是 活活 衤 皮人 ,0
1606,清廉普洱, 警钟  景谷 一 院长 违规 收受 钱物 被 查处  行医 不 治  贪腐 病     病入膏肓  终 自毁 ,0
1607,故乡视角,农民 2018 年 土地 确权 后  20 岁 以下 没 土地 的 人 怎么办  ,0
1608,故乡视角,村干部 有事 做 了  挨家 搜查 4 样 东西  农民 若 私藏  等 着 交 罚款 ,0
1609,媒律圈,论  再过 100 遍 冼村 派出所  ,0
1610,EYEE蜂潮,吴亦凡花 8W 买 了 金 链子  竟 陷入  涉黑    ,0
1611,国政时评,别 被 中国 媒体  骗  了  在 非洲 原来 是 这样 的  ,0
1612,聊城v焦点,紧急  山东 已有 一人 感染  非洲 猪瘟   ,0
1613,古影清风,从 曾荫权 判刑 和 梁锦松 被迫辞职  看 中国 现代化 的 差距  ,0
1614,离人沽巷,看到 张天爱  赵丽颖 背台词  在 看到 杨颖 背台词  网友  杨颖  滚  ,0
1615,抖游戏,广州 最大 闹鬼 事件  当事人 讲述 发生 了 什么  ,0
1616,人民生活事,王宝强 妻子 马蓉 这 照片  你 敢 看 吗  ,0
1617,蒙城身边事,晚上  蒙城 男子 被 砸 身亡  跟踪 采访  被  砸  断 的 人生 ,0
1618,自由世界A,刚刚  瑞典 全国性 难民 暴动  欧洲 斯坦 正在 燃烧  ,0
1619,永定老乡群,▶ 龙岩 三县  撤县 升市  你 会 支持 谁  请 投票 支持  ,0
1620,关注人民实事,一位 老人 旅行 德 囯 的 感慨  令人 无地自容  ,0
1621,萧县老乡,▶ 萧县 人 不要 再 吃 了  已 大量 进入 市场  快 告诉 家人 朋友 ,0
1622,鸢尾与猫,一个 准 大学生 对 寿光 水灾 的 一点 看法 ,0
1623,追剧小马甲,PGone  开 网店 圈钱 月入 百万  ,0
1624,九师fm945,九师 fm945 广播 携手 额敏 垦区 公安局 交通警察 大队 额敏县 交通警察 大队 进行  周末 夜查  行动  强化 辖区 道路交通 大 整治 工作  ,0
1625,球迷说球,2 年 500 万  韦德 加盟 湖人组 超级  F4   詹姆斯  携手 再 夺冠  ,0
1626,老乡绘,女子 门诊 遭 医生 强奸  感觉 有 东西 塞进 下体 以为 是 检查  ,0
1627,高能E蓓子,真实 事件 改编  十   如果 有人 在 身后 叫 你 的 名字  千万别 急 着 回头   ,0
1628,靓女故事,向华强 为 天佑 撑腰    和 赵本山 决裂    拒绝 赔偿 500 万 ,0
1629,贰十二视频,突发      刚刚 海门 一 河道 内 发现 一具 尸体  附  视频  ,0
1630,军民焦点网,� 邓亚萍 国外 下跪  寒 了 多少 国人 的 心  ,0
1631,萨维尔圈, 我 不是 鞋神    聊聊 仿鞋 市场 那些 事 以及 真实 的 中国 制造 ,0
1632,企韬伟略破局之道,震撼 世界  越共 自动 放弃 政权  5 年内 实行 全国 民主 大选  ,0
1633,环球军社,喝 这个 等于 喝 胶水  很多 人 却 天天 在 喝  ,0
1634,鄂西百态,天理何在  网传 光天化日 多名 民工 讨薪 被 打  ,0
1635,桃江生活网,身份证 43 开头 的 桃江 人  就算 是 哭 也 要 看 完  ,0
1636,军武夜谈,不幸 消息  两位 中国 名将 逝世  媒体 一次次 反应 冷淡  ,0
1637,局势要闻,如果 国家 给予 人民 免费 医疗 ,0
1638,娱八爷说,关爱 八卦 ,0
1639,悦分享时代,关于 目前 公司 情况  ,0
1640,金寨老乡,金寨   各村 44 岁 以上 的  再 忙 也 看看 ,0
1641,易行车友汇,最严 交通 违法 处理 新规 9 月 1 日 正式 发布 实行 ,0
1642,国学文化优选,没 买房 的  福利 来 了  央行 刚刚 宣布  ,0
1643,贺州态度,红色 马东 耀寿城  ,0
1644,莱芜晚八点,莱芜 连日 突发 巨响 到底 咋 回事  真相 来 了  ,0
1645,双城人老乡群,双 城区 行政 服务中心  上 双城 电视台 了  ,0
1646,开心立体相册,这才 是 独生子女 家庭 最怕 的 事  忧心  看 完 深有同感  ,0
1647,幸运老人,一位 老人 旅行 德国 的 感慨  可怕 的 德国  令人 无地自容  ,0
1648,桌子的生活观,薛之谦 近况  用力 过猛 的 人生  走 不了 太远 ,0
1649,情谊下,千万 不要 和 明星 穿 同款  看到 这些  买家 秀  我 笑 了  心疼 吴亦凡 ,0
1650,全球热点要参,央视  我 让 你 查 环保  谁 让 你 乱 关厂 了  ,0
1651,全球热点要参,四   路   漢   奸   正   在   破   坏 中   國   的   稳   定  日夜 侵蚀 我们 的 自信心  必看  ,0
1652,荷塘十里,拆迁户 要发 了    2018 拆迁 新规来 了  ,0
1653,法官跑起来,昆山 砍 人 事件 正面 视频 曝光 丨 沈德 咏  激活 正当防卫 制度  有利于 伸张正义 ,0
1654,热门精选i,法院 终于 判 了  停车位 居民 免费 使用  开发商 无权 租售  转发 让 更 多 人 知道 ,0
1655,热门精选i,最新消息  最严  停工 令  10 月 1 日起 实行  农民工 又 要 卷铺盖 回家 了 吗  ,0
1656,互金中心,政府 出手  联璧 金融 案 受害人 开始 登记  请勿 耽误  ,0
1657,黛雅参阅,执行 死刑 的 时候  为什么 要 准备 一辆 救护车  是 为了 抢救 犯人 吗  ,0
1658,刘轩豪完整版,大斌 艺欣 视频  扛着 班花 跑 路   ,0
1659,国政要闻网,央视  我 让 你 查 环保  谁 让 你 乱 关厂 了  ,0
1660,落笔生根, 甄 嬛 传   眉庄 死 后  太后 为何 无动于衷  心机 太深 了 ,0
1661,加拿大中文报,中国 人 的 素质  真的 没救 了  ,0
1662,全球揭谜,广西 桂平 挖蛇 事件 是 怎么回事 ,0
1663,娱记说,小 八卦  ,0
1664,娱记说,小 八卦  ,0
1665,娱记说,娱记 说  赵丽颖 代言 微商 后遗症  郑爽 接戏 挑 男主  韩雪 不爱提 家世  蔡少芬 打 亲情 牌圈 粉  徐海 乔  暗恋 对象   小花 喝酒 误事  ,0
1666,娱记说,小 八卦  ,0
1667,蜂巢快递柜,女子 网购 收到 鳄鱼  打开 的 一瞬间 就 凉凉  ,0
